playlist_idx,cluster,dataset_type,num_tracks,track_idx_list,tracks_to_predict,num_edits,avg_tracks_per_edit,num_artists,popularity_mean,era_early_years_proportion,era_classic_era_proportion,era_golden_era_proportion,era_2000s_proportion,era_modern_era_proportion,length_short_proportion,length_medium_proportion,length_long_proportion,genre_Instrumental / Ambient Sounds_centroid,genre_Soft Acoustic / Classical_centroid,genre_Orchestral / Soundtrack_centroid,genre_Mid-tempo Pop / Indie_centroid,genre_Upbeat Electronic / Dance_centroid,genre_Slow & Melancholic (Sad Songs)_centroid,genre_Experimental / Jazz Fusion_centroid,genre_Lo-Fi / Chill Vibes_centroid,sentiment_joy_centroid,sentiment_calm_centroid,sentiment_sadness_centroid,sentiment_fear_centroid,sentiment_energizing_centroid,sentiment_dreamy_centroid
18646,3,train,161,"[114257, 200105, 124171, 249040, 204497, 249304, 251705, 29897, 232340, 2208, 70940, 47685, 66646, 249666, 29256, 83632, 217689, 18035, 149929, 144688, 53919, 136403, 160360, 19644, 14214, 152097, 70022, 100479, 132372, 223686, 43316, 222807, 159289, 20272, 131751, 72579, 129700, 95868, 243131, 187258, 168743, 87405, 17731, 24740, 25769, 91016, 198368, 104147, 206172, 99639, 90478, 193918, 174337, 3525, 54031, 221901, 122132, 63650, 170459, 3991, 72554, 18084, 112722, 205316, 2272, 178790, 217972, 143277, 6862, 7554, 12818, 175877, 22260, 18035, 241230, 62961, 178296, 1944, 233049, 250695, 127686, 60385, 248211, 80676, 87638, 238786, 60183, 221794, 28872, 132379, 95037, 195554, 75414, 149929, 215279, 226776, 122132, 48000, 231296, 100995, 229921, 179080, 184994, 221552, 44087, 51560, 162231, 209947, 186, 31020, 98, 113948, 125137, 103589, 22019, 184994, 132919, 129797, 112935, 211516, 177500, 19554, 104258, 23918, 205260, 226116, 133676, 208050, 184875, 19896, 178702, 84783, 135297, 160917, 246535, 151136, 104791, 214730, 229500, 131700, 219907, 31718, 84295, 12332, 18775, 43631, 57309, 219364, 144152, 18979, 155721, 96577, 216240, 236275, 129421, 238633, 5671, 640, 116210, 75888, 159762]","[87405, 91335, 34632, 245385, 13022, 221011, 37910, 219232, 68868, 107069]",99,1.629,128,39.15527950310559,0.0,0.0124223602484472,0.1739130434782608,0.3726708074534161,0.4409937888198758,0.0993788819875776,0.4968944099378882,0.4037267080745341,0.26160173,0.03887568,0.21390812,0.26781103,0.04680582,0.0467677,0.05549913,0.06873079,0.11505151,0.05886825,0.14257523,0.18086467,0.29523966,0.20740069
18647,2,final,93,"[130724, 236056, 110859, 235367, 54047, 136071, 216252, 73195, 124237, 146970, 192628, 27391, 39554, 143095, 217115, 4153, 221079, 44387, 106903, 115546, 122751, 118399, 77483, 102443, 74662, 53497, 43654, 34917, 16691, 8445, 82178, 143142, 87793, 4251, 35332, 14052, 192515, 7709, 153789, 230801, 65873, 73786, 86790, 58505, 136246, 50588, 67721, 205833, 225431, 148462, 68844, 191177, 56352, 107507, 232281, 219815, 153563, 16252, 68163, 49453, 209437, 218755, 129996, 50047, 19825, 46586, 64550, 117952, 231452, 121813, 188191, 126204, 150744, 164273, 178012, 180473, 239933, 62064, 36188, 250306, 184445, 55272, 39687, 6349, 193954, 191500, 82821, 62757, 191426, 10934, 63263, 195511, 70969]","[195268, 246519, 215457, 9389, 127239, 155156, 139261, 88490, 219734, 99868]",25,3.679,66,42.98924731182796,0.0,0.0,0.0,0.0,1.0,0.2043010752688172,0.4516129032258064,0.3440860215053763,0.56046867,0.03990097,0.07472807,0.13668091,0.03614567,0.02705294,0.08452074,0.04050203,0.0709521,0.04630942,0.22084165,0.21420226,0.2793104,0.16838416
18648,3,test,18,"[135471, 76387, 206871, 87223, 100819, 198493, 101718, 55648, 213215, 226918, 151835, 82207, 71135, 139853, 238509, 214967, 57687, 151136]","[102410, 16132, 27714, 142602, 50846, 164561, 155540, 27560, 112206, 177055]",10,1.75,16,56.111111111111114,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.05922361,0.1061468,0.16256953,0.37331142,0.01171307,0.21712425,0.004763,0.06514832,0.09049247,0.0774508,0.17249837,0.18731995,0.26900721,0.2032312
18649,3,val,122,"[103634, 34319, 149710, 164316, 240309, 122523, 134641, 130088, 94251, 197028, 196696, 198093, 67006, 96455, 127114, 164420, 31698, 115704, 88345, 247820, 232829, 162121, 170943, 230296, 77604, 102008, 38779, 6200, 53385, 152485, 29783, 150105, 91696, 226637, 36612, 88393, 154321, 9202, 14054, 151639, 242655, 167507, 185423, 140867, 166182, 2753, 51766, 63359, 224998, 160200, 25488, 163571, 158222, 217944, 113354, 87806, 75857, 189201, 139628, 152111, 135397, 36498, 129035, 85613, 150052, 47251, 240177, 169870, 73285, 176912, 212881, 192014, 198000, 76812, 218899, 84281, 101799, 1623, 115897, 161775, 95877, 184965, 5677, 26682, 188321, 127430, 52917, 191313, 158324, 243633, 193353, 71825, 18734, 114106, 5889, 220118, 143755, 192196, 162412, 29246, 143682, 150519, 84617, 74858, 184760, 46418, 132684, 214238, 48803, 147818, 32955, 245431, 148397, 206305, 113636, 99751, 173151, 82142, 220093, 190046, 89133, 86604]","[202567, 64204, 24004, 57996, 35237, 83712, 73807, 11830, 129233, 94486]",58,2.095,77,49.5655737704918,0.0,0.0327868852459016,0.0573770491803278,0.3114754098360656,0.5983606557377049,0.1065573770491803,0.6065573770491803,0.2868852459016393,0.26925096,0.16847227,0.11963994,0.20083296,0.04787815,0.07068937,0.06372892,0.05950744,0.08695373,0.07393332,0.18052191,0.17814121,0.26230479,0.21814503
18650,3,train,83,"[243916, 202104, 202104, 185772, 6666, 20541, 241395, 112950, 42658, 117652, 231235, 47115, 26272, 178162, 152629, 87043, 206182, 14155, 94019, 32645, 52361, 56274, 168455, 242879, 110898, 224646, 102026, 4744, 86603, 93295, 220118, 155953, 144538, 120904, 55349, 193736, 73525, 198293, 24004, 80770, 170849, 58605, 204990, 16643, 90523, 173821, 67401, 148753, 124751, 14682, 206530, 45325, 145823, 228154, 29052, 57099, 18859, 155794, 228721, 95510, 136082, 123292, 195813, 142578, 223622, 79686, 71308, 60696, 57687, 214967, 151136, 236191, 80118, 57902, 236401, 225940, 97330, 156259, 56644, 169034, 228721, 41686, 99309]","[245431, 24319, 138183, 212781, 195295, 52054, 213691, 36852, 233919, 183797]",44,1.898,73,45.80722891566265,0.0,0.0963855421686747,0.3855421686746988,0.216867469879518,0.3012048192771084,0.072289156626506,0.4698795180722891,0.4578313253012048,0.27349119,0.09856558,0.18936964,0.19959828,0.02263394,0.09703176,0.03682972,0.08247989,0.0724139,0.05482611,0.19886185,0.20646025,0.26197637,0.20546152
18651,2,test,35,"[86871, 182619, 215488, 207761, 46581, 32117, 228749, 237313, 161384, 87491, 228595, 8750, 248145, 78920, 177640, 83468, 89585, 244975, 17729, 54350, 9642, 23807, 175730, 11681, 188257, 11622, 232812, 124338, 82561, 236575, 78344, 35749, 64478, 295, 151208]","[236536, 76377, 89851, 39398, 118333, 231761, 39150, 239354, 95877, 184704]",14,2.5,41,36.285714285714285,0.0,0.0,0.0,0.0,1.0,0.2,0.5142857142857142,0.2857142857142857,0.03367616,0.12778218,0.20837583,0.38539194,0.09065765,0.14562621,0.00302157,0.00546847,0.07089958,0.0512705,0.20766472,0.16978954,0.267402,0.23297365
18652,0,test,10,"[15268, 18766, 24715, 34319, 32244, 183688, 238616, 145996, 49096, 191313]","[67216, 202567, 59481, 172316, 62935, 85315, 84753, 249719, 110452, 82540]",7,1.429,18,54.0,0.0,0.0,0.0,0.2,0.8,0.0,0.3,0.7,0.42473853,0.3772111,0.04045486,0.08510305,0.01091054,0.01147261,0.03223363,0.01787569,0.04837738,0.04706655,0.2045221,0.22536266,0.22749945,0.24717187
18653,3,train,24,"[195858, 146089, 114609, 90900, 224047, 50073, 8036, 40032, 93939, 132433, 196591, 146623, 245848, 131034, 173085, 137239, 169469, 179023, 241904, 12973, 66146, 161727, 237293, 131139]","[99299, 176976, 102473, 146705, 27804, 60631, 77496, 197701, 203752, 19442]",7,3.4,15,37.875,0.0,0.0,0.0416666666666666,0.0416666666666666,0.9166666666666666,0.3333333333333333,0.4583333333333333,0.2083333333333333,0.23308308,0.13861227,0.1555907,0.27229547,0.04597664,0.05276765,0.09467604,0.00699816,0.07188799,0.05954683,0.18602682,0.18109991,0.29381865,0.2076198
18654,0,train,55,"[83087, 32793, 146092, 227717, 221049, 24943, 196135, 46174, 245418, 180372, 107585, 60192, 101857, 5923, 142963, 190572, 23252, 129854, 49239, 139725, 212784, 164422, 211140, 172600, 75401, 222654, 189303, 247083, 154977, 198381, 115530, 43943, 94717, 39354, 251981, 20910, 154435, 9480, 247088, 122818, 40003, 219998, 220646, 127914, 106804, 35822, 87380, 135248, 91429, 89801, 156414, 20090, 144575, 196426, 69481]","[232098, 226684, 208644, 185232, 225394, 78942, 240872, 137238, 134174, 172153]",22,2.5,39,48.018181818181816,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.8181818181818182,0.0909090909090909,0.49066388,0.03288775,0.07935183,0.09416248,0.03926596,0.05628148,0.09564494,0.11174168,0.108075,0.06773548,0.16862706,0.16358589,0.26818067,0.22379589
18655,2,val,73,"[137239, 169469, 69541, 233914, 56657, 100675, 129508, 247421, 4122, 132593, 247156, 158022, 51303, 11796, 117645, 4165, 16039, 244407, 79054, 202000, 195182, 59233, 141658, 209723, 245009, 162004, 188391, 51080, 240657, 98331, 12059, 236819, 87649, 158340, 181534, 1486, 126408, 30304, 31505, 120342, 123963, 156943, 241357, 67366, 214235, 126971, 45566, 221943, 193625, 127424, 105614, 52496, 43326, 235653, 140666, 141397, 180201, 181640, 199770, 107480, 145548, 186919, 79338, 27307, 110581, 206985, 198560, 59679, 229600, 250920, 81308, 161727, 113528]","[169440, 61196, 34311, 7695, 116004, 158654, 216151, 80907, 179831, 223063]",10,7.545,17,22.904109589041095,0.0,0.0,0.0,0.0,1.0,0.4383561643835616,0.3698630136986301,0.1917808219178082,0.1068451,0.22820867,0.19227353,0.34111626,0.06497522,0.05574741,0.00514991,0.0056839,0.03797317,0.0483782,0.25820713,0.19170405,0.24903685,0.2147006
18656,3,val,93,"[173821, 231254, 55292, 27560, 38245, 115626, 236236, 66741, 58141, 131439, 36852, 4645, 165802, 73995, 129184, 136468, 238860, 237951, 51440, 189486, 29182, 72954, 163001, 144716, 12703, 135948, 5514, 87555, 135471, 76387, 103309, 129035, 92487, 171412, 13758, 39147, 70595, 105818, 168507, 185380, 44388, 139046, 91534, 97330, 11865, 54114, 48758, 42751, 129186, 63670, 206400, 196784, 168341, 30659, 246081, 19814, 147605, 24453, 151359, 246756, 52361, 249628, 147641, 237699, 13520, 97846, 141317, 221884, 241834, 87043, 106318, 176751, 193362, 170777, 221794, 120897, 31039, 232845, 459, 33544, 10137, 108071, 56986, 30714, 106954, 50367, 129068, 104101, 69539, 74231, 116411, 130032, 55480]","[164236, 245331, 198420, 101549, 140220, 59853, 186176, 193180, 103195, 237748]",28,3.323,82,52.064516129032256,0.021505376344086,0.5483870967741935,0.3225806451612903,0.053763440860215,0.053763440860215,0.1827956989247312,0.3118279569892473,0.5053763440860215,0.16126542,0.16070232,0.17956702,0.24182394,0.05172016,0.13105847,0.02123065,0.05263203,0.08424897,0.0671729,0.18252207,0.18900092,0.27154621,0.20550893
18657,1,train,148,"[149531, 99791, 1978, 111966, 22427, 93319, 213809, 121152, 79707, 5892, 154767, 93682, 102986, 61303, 2174, 4507, 129321, 4247, 115172, 231436, 183858, 153364, 17807, 77927, 189647, 100883, 2487, 225180, 232729, 160114, 47956, 32877, 4676, 242208, 105538, 68984, 181573, 206013, 115922, 62870, 211723, 114393, 157563, 249554, 121138, 34664, 12262, 78920, 36319, 28976, 134772, 126778, 48594, 91678, 25138, 16302, 86871, 166700, 57419, 5216, 74041, 64021, 211409, 173476, 139737, 251114, 144439, 131658, 65280, 168729, 207166, 142306, 69011, 158157, 203003, 47557, 60500, 13549, 36372, 199382, 93106, 125497, 221728, 124337, 219478, 159450, 88869, 210958, 21779, 119426, 117162, 88956, 174414, 223175, 35317, 30051, 181069, 141251, 118317, 10646, 14975, 130603, 19378, 70351, 122610, 10570, 131352, 31582, 168606, 213472, 249963, 240, 232857, 244723, 73309, 101042, 145107, 31845, 90782, 247974, 237495, 221079, 110461, 89786, 241594, 73829, 43373, 32090, 132367, 178586, 228228, 237215, 190658, 152654, 44441, 240316, 90609, 26659, 126192, 67931, 199547, 130236, 50217, 70906, 169353, 18843, 197401, 97745]","[23722, 17399, 211768, 48362, 20380, 184079, 130080, 238065, 92870, 215915]",49,3.038,130,35.229729729729726,0.0,0.0,0.0,0.0067567567567567,0.9932432432432432,0.1621621621621621,0.7162162162162162,0.1216216216216216,0.26226136,0.05338346,0.18544383,0.24518246,0.03011096,0.0747115,0.05788543,0.091021,0.08676442,0.06416553,0.1885607,0.18353311,0.26991523,0.20706102
18658,1,val,165,"[5208, 251596, 236297, 171339, 240039, 110843, 7763, 50439, 94925, 31939, 99000, 197569, 5317, 227355, 108832, 46890, 23549, 209639, 133158, 153553, 133917, 250189, 231673, 196192, 92664, 178043, 226697, 171459, 201660, 170468, 115100, 208248, 36968, 38633, 242491, 82520, 103474, 149543, 26759, 188831, 143985, 58001, 46376, 244553, 147474, 138957, 183361, 39885, 10421, 190015, 163048, 226425, 207924, 132052, 77319, 155228, 55716, 33132, 232051, 55716, 8700, 128884, 235240, 36644, 59057, 39885, 206677, 202145, 217116, 82275, 49891, 85587, 182578, 138070, 142214, 144364, 83119, 170322, 246218, 228575, 197562, 118317, 187368, 135767, 226102, 103349, 41594, 91693, 244289, 168916, 54492, 24011, 197346, 242333, 45784, 59792, 237670, 196888, 57041, 183395, 29249, 12606, 166744, 138961, 40965, 95181, 160048, 189618, 29125, 124395, 215046, 181563, 21105, 144458, 227790, 248078, 69192, 200024, 50783, 131730, 171519, 174417, 154631, 20746, 21843, 86385, 129392, 203266, 207777, 51724, 148011, 10866, 135587, 184905, 241612, 148523, 236876, 154930, 205942, 54529, 115738, 107168, 163756, 106840, 34025, 21157, 77417, 174616, 199664, 53905, 158631, 158509, 221485, 45193, 28956, 63753, 131678, 40490, 244392, 161908, 208458, 173956, 188994, 80454, 30444]","[196523, 67343, 163793, 241891, 27689, 233130, 59614, 35483, 94783, 182848]",76,2.16,134,31.527272727272727,0.0,0.006060606060606,0.0,0.0242424242424242,0.9696969696969696,0.0727272727272727,0.3878787878787879,0.5393939393939394,0.07530948,0.16176068,0.20372661,0.28587434,0.08832658,0.13039975,0.01901643,0.03558614,0.05105316,0.05465548,0.20647887,0.21677656,0.26019728,0.21083865
18659,2,train,14,"[235367, 2803, 16252, 214538, 248289, 190899, 46586, 62064, 14075, 50451, 119176, 232281, 28263, 226499]","[218750, 181396, 86135, 68163, 250306, 83741, 14581, 29194, 191177, 149427]",11,1.333,15,48.57142857142857,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.56002241,0.01526938,0.02694448,0.05942918,0.01177054,0.06890202,0.17117899,0.08648299,0.0689035,0.06005098,0.22977769,0.21712585,0.2509327,0.17320927
18660,0,train,16,"[185260, 182120, 133800, 16360, 75595, 92210, 138433, 169595, 159193, 249012, 136261, 247060, 109773, 113258, 166213, 150617]","[156818, 50304, 42721, 226934, 188493, 80311, 121753, 1975, 226561, 86961]",7,2.364,18,44.375,0.0,0.0,0.0,0.125,0.875,0.0,0.625,0.375,0.06730565,0.15298781,0.11830417,0.3950278,0.06649838,0.18454132,0.00709878,0.00823609,0.0773704,0.09443402,0.14530226,0.1805226,0.27638494,0.22598578
18661,0,train,40,"[3893, 181808, 251386, 102795, 46623, 229328, 213121, 218363, 185356, 155542, 41101, 72416, 212353, 108258, 183209, 177524, 212575, 137224, 10056, 192812, 207700, 136523, 62037, 189075, 126909, 89292, 83647, 209687, 182881, 171749, 240968, 83647, 141053, 8215, 186700, 58957, 88889, 4621, 165556, 34146]","[112737, 114595, 86618, 16625, 99524, 182981, 25101, 221060, 212497, 225628]",2,16.667,23,42.725,0.0,0.0,0.0,0.65,0.35,0.225,0.75,0.025,0.56564156,0.02473836,0.06435371,0.0524351,0.08956978,0.00365013,0.12170425,0.07790712,0.13120921,0.07372566,0.10784423,0.15542713,0.29405706,0.2377367
18662,1,train,61,"[34814, 176337, 112277, 168331, 240309, 142208, 78797, 233570, 137684, 230936, 15671, 187999, 36464, 220590, 234189, 64644, 91165, 10608, 93385, 222549, 114702, 1801, 80575, 34049, 21766, 19904, 123294, 232829, 182347, 251336, 1287, 236401, 63128, 186258, 203138, 76162, 161772, 108747, 24360, 218768, 35002, 161283, 26839, 29246, 113368, 151297, 19834, 15268, 101799, 34214, 237774, 193353, 162412, 241621, 182799, 137756, 173305, 233498, 75970, 141616, 122883]","[106804, 159081, 89801, 11160, 158529, 102486, 152424, 163048, 232703, 215050]",34,1.775,46,43.0655737704918,0.0,0.0163934426229508,0.0,0.2295081967213114,0.7540983606557377,0.0163934426229508,0.6065573770491803,0.3770491803278688,0.32005158,0.18037691,0.10051012,0.16281969,0.03993024,0.02714054,0.09193736,0.07723355,0.07514053,0.05995339,0.18091393,0.19789834,0.2612581,0.22483571
18663,1,train,144,"[61156, 168606, 131928, 218728, 222543, 142924, 250549, 97911, 204055, 108226, 172048, 202060, 251532, 98550, 137152, 38400, 111834, 172444, 83697, 20260, 99320, 3663, 219594, 115640, 250531, 129236, 112337, 220323, 111660, 166866, 90867, 49157, 250947, 169879, 39672, 92660, 27612, 103098, 186683, 227401, 94555, 45282, 208248, 43817, 100394, 201531, 41026, 159723, 155438, 239187, 107413, 163713, 93035, 142366, 244803, 214928, 24430, 121753, 201177, 246854, 156053, 36848, 169480, 3249, 77189, 137789, 74014, 245805, 236876, 10902, 190683, 23443, 161309, 149519, 95110, 18625, 194684, 84324, 39298, 180414, 197565, 88600, 20434, 12180, 228917, 141068, 69307, 109281, 86009, 47098, 230468, 250021, 107683, 33964, 174505, 126539, 28622, 197632, 75295, 74459, 220339, 7966, 58495, 26659, 47445, 109210, 69920, 62342, 7050, 76064, 159748, 71868, 223555, 131487, 95141, 73578, 63571, 108747, 3335, 208954, 56156, 181596, 86424, 175007, 142662, 239562, 118253, 19360, 233342, 147754, 241731, 131509, 36436, 40307, 102586, 5099, 190142, 54423, 168593, 37640, 56224, 80713, 92702, 24370]","[250266, 176797, 59850, 154040, 250306, 234768, 172549, 69991, 206161, 234025]",90,1.604,124,36.104166666666664,0.0,0.0,0.0,0.0902777777777777,0.9097222222222222,0.0694444444444444,0.6805555555555556,0.25,0.35275913,0.0587668,0.14640956,0.22093603,0.04759371,0.06150979,0.05005285,0.06197212,0.08927276,0.06188826,0.18644227,0.17980715,0.27288689,0.20970267
18664,2,train,137,"[131491, 171694, 194075, 96022, 39084, 211000, 248635, 227112, 218340, 80866, 223418, 13384, 124171, 187206, 251738, 176912, 132241, 236247, 8933, 73019, 208873, 68141, 236247, 71291, 4748, 124094, 73955, 15671, 215092, 248655, 193109, 8868, 211000, 13428, 63263, 192515, 211123, 241361, 206258, 242036, 65873, 194464, 226016, 97737, 141936, 58081, 156184, 103120, 189922, 141195, 52665, 62291, 222380, 140269, 59486, 141809, 117096, 97443, 28492, 209270, 174248, 30884, 75967, 245545, 124280, 26103, 93697, 118618, 71965, 145670, 73979, 111510, 163154, 111698, 159805, 71623, 234768, 184725, 112306, 125518, 35710, 228800, 236961, 23803, 178869, 248699, 23824, 158386, 193018, 102695, 38444, 67692, 134442, 117641, 103807, 239781, 178557, 213445, 215092, 191276, 154711, 243057, 147020, 246464, 32047, 95183, 109660, 112435, 175153, 56711, 36081, 22388, 61815, 201125, 37745, 249032, 119960, 237792, 247873, 54415, 192921, 107705, 186529, 145570, 116385, 116178, 172003, 141991, 29006, 127937, 216540, 61137, 61930, 92032, 91177, 154652, 125684]","[61930, 107954, 53208, 212227, 160255, 64013, 4069, 4069, 178614, 181919]",70,1.96,65,44.13138686131387,0.0,0.0072992700729927,0.0072992700729927,0.0948905109489051,0.8905109489051095,0.0437956204379562,0.5036496350364964,0.4525547445255474,0.52250878,0.07099425,0.07006124,0.1203791,0.02710754,0.0339966,0.07905657,0.07589592,0.0996827,0.07438327,0.17773758,0.18837201,0.25988561,0.19993883
18665,2,train,180,"[231431, 74607, 67296, 251689, 216252, 202244, 67182, 250245, 205260, 244723, 164949, 232755, 27655, 96667, 37208, 131236, 155450, 200459, 77664, 187773, 65451, 8023, 54322, 153421, 180966, 118472, 40852, 243245, 106504, 74898, 153092, 15249, 23162, 6026, 81358, 3758, 177646, 23205, 186450, 113707, 121303, 99084, 242098, 203189, 28233, 249658, 92674, 32189, 41045, 119580, 193787, 61053, 9548, 149530, 183532, 189443, 14975, 19445, 146999, 145077, 4507, 121495, 7766, 166093, 37668, 122900, 16769, 60342, 210354, 2803, 84826, 183451, 186146, 236097, 93216, 170518, 221016, 65143, 217892, 230184, 151943, 77655, 235367, 237495, 143400, 2470, 46695, 175713, 151976, 179908, 242886, 77955, 202027, 35073, 192815, 81476, 112707, 130724, 103098, 155952, 173023, 53497, 217464, 104413, 87016, 122751, 184979, 58505, 214962, 102534, 130505, 122751, 150659, 76012, 160198, 160599, 34586, 37263, 206222, 45282, 141331, 170647, 218755, 50094, 171147, 180201, 38791, 135719, 203557, 99855, 33731, 90405, 108551, 107507, 41190, 221270, 77192, 74849, 209718, 93358, 248289, 90973, 44387, 87251, 95190, 50047, 129996, 242231, 126204, 61874, 190899, 46586, 218750, 103191, 68569, 168186, 149917, 243650, 49453, 250306, 131429, 237009, 211596, 56120, 186133, 250443, 102964, 96809, 73693, 59755, 184830, 120133, 36356, 176265, 10666, 88191, 222350, 43648, 96628, 122277]","[52495, 117298, 151623, 194628, 20566, 29194, 202721, 194043, 123797, 29217]",89,2.021,80,45.16111111111111,0.0,0.0,0.0,0.1166666666666666,0.8833333333333333,0.1833333333333333,0.4944444444444444,0.3222222222222222,0.50477128,0.03882923,0.09503803,0.14770685,0.03382784,0.02057969,0.08520978,0.0740373,0.07008983,0.04931287,0.21919389,0.21816639,0.27585642,0.1673806
18666,1,val,30,"[210778, 192730, 159681, 23428, 191641, 142583, 195057, 23918, 140434, 162213, 204497, 115590, 20640, 141936, 137148, 49975, 172576, 193288, 24004, 245769, 30450, 215320, 208730, 71825, 151026, 122336, 159288, 217255, 50384, 42921]","[37981, 3991, 72050, 62757, 159093, 239559, 68844, 173476, 168659, 230235]",11,2.667,36,52.43333333333333,0.0,0.0,0.0333333333333333,0.4333333333333333,0.5333333333333333,0.0666666666666666,0.5666666666666667,0.3666666666666666,0.2994874,0.03194938,0.12834276,0.20069518,0.10029433,0.01228072,0.17640521,0.05054501,0.09571714,0.0588609,0.17128255,0.1831914,0.30743417,0.18351384
18667,1,val,99,"[121059, 79823, 49687, 171307, 122039, 96562, 86736, 7790, 34532, 160209, 148537, 197856, 114374, 7182, 224569, 134294, 59626, 202807, 39260, 243333, 103339, 132705, 235294, 39562, 9642, 214685, 87869, 16667, 179947, 226663, 17001, 3981, 199882, 125829, 212884, 224332, 109951, 239193, 3916, 4542, 248597, 164635, 16213, 216001, 85288, 114167, 133127, 195783, 35232, 237746, 176766, 196111, 26116, 251578, 224892, 114476, 127940, 67255, 231673, 173846, 140513, 158357, 244860, 49605, 4678, 176870, 76313, 168319, 88161, 241034, 109627, 69621, 250002, 11830, 104807, 114823, 217460, 187697, 41999, 219224, 53648, 6199, 124679, 114469, 48474, 26911, 167330, 203716, 176856, 137825, 199497, 112337, 242800, 52064, 71546, 69621, 108479, 226167, 243620]","[3963, 23848, 78389, 110595, 249280, 88653, 152209, 146549, 241150, 70373]",42,2.37,97,33.84848484848485,0.0101010101010101,0.0,0.0404040404040404,0.0202020202020202,0.9292929292929292,0.0505050505050505,0.5555555555555556,0.3939393939393939,0.11542189,0.19299607,0.14435365,0.3198788,0.09320235,0.06207734,0.02703081,0.04503908,0.06319906,0.05868709,0.19434898,0.19224204,0.28044067,0.21108216
18668,3,train,190,"[94572, 111107, 68254, 108625, 28228, 96480, 165235, 81866, 227206, 135948, 108866, 150105, 57780, 46284, 115897, 104187, 185543, 101847, 93094, 230770, 116608, 97722, 237218, 162317, 231121, 145594, 151180, 88467, 205955, 165899, 50524, 175799, 243496, 184018, 51335, 89348, 172211, 109033, 135471, 30287, 174091, 236349, 185082, 152395, 38087, 219991, 74858, 43730, 38232, 31007, 84350, 172886, 120316, 69526, 251451, 185082, 182466, 47882, 14281, 191002, 68162, 170179, 102603, 144388, 46380, 122126, 243496, 153669, 170054, 165858, 48713, 17312, 78756, 248058, 120481, 151798, 163354, 156868, 205901, 162947, 127736, 146640, 151668, 193010, 52361, 243676, 159549, 150019, 30607, 118100, 192509, 79152, 203509, 182505, 27998, 13566, 185931, 9891, 152198, 170075, 31494, 78756, 182466, 91760, 129523, 220037, 158076, 90338, 88393, 146011, 237748, 195829, 95730, 28469, 143814, 110165, 190925, 119844, 205239, 68720, 45137, 223175, 117195, 78898, 219167, 36372, 238708, 191261, 202319, 54374, 17731, 223852, 186654, 56986, 84591, 196135, 86966, 17425, 194875, 5216, 246201, 54374, 134275, 121611, 208885, 179749, 6447, 24390, 218899, 163929, 89248, 57855, 116608, 134266, 213303, 221944, 136850, 231656, 171581, 240, 53194, 129035, 163528, 7755, 100157, 219293, 185576, 142587, 77349, 193620, 127914, 153904, 9655, 112411, 219492, 206182, 247450, 120812, 179215, 223852, 15524, 126602, 163285, 220504, 3590, 213713, 222279, 52878, 69642, 214385]","[69527, 188141, 125663, 190429, 71267, 48904, 246267, 129507, 112666, 166743]",96,1.98,127,48.45789473684211,0.0,0.0842105263157894,0.0947368421052631,0.2368421052631578,0.5842105263157895,0.0842105263157894,0.5736842105263158,0.3421052631578947,0.30502043,0.06151858,0.16703443,0.22993701,0.05949775,0.06644412,0.03587288,0.07467481,0.08604185,0.06485728,0.17548561,0.18871546,0.2683639,0.21653591
18670,2,final,91,"[62913, 203856, 244671, 195884, 234768, 69316, 29920, 100968, 12518, 221124, 145396, 151785, 115697, 118618, 194878, 219531, 171573, 96884, 86963, 164641, 124195, 221236, 74256, 64696, 117429, 226965, 76561, 109817, 81573, 17027, 24170, 70714, 36171, 37668, 208938, 191426, 207513, 53696, 140167, 117162, 224729, 97656, 156817, 40301, 228449, 137471, 125564, 173628, 216445, 186992, 48207, 49756, 251384, 77251, 204273, 199739, 16273, 190623, 154711, 204439, 124094, 170299, 73955, 56352, 29626, 203557, 69913, 122900, 109094, 222377, 131355, 167068, 186497, 131160, 53015, 163396, 92963, 87172, 139238, 152574, 188601, 31621, 71894, 237293, 219946, 129996, 19825, 9092, 47142, 31423, 18034]","[19289, 243131, 49453, 246324, 130388, 35332, 239537, 218755, 9570, 222628]",50,1.836,33,48.505494505494504,0.0,0.0,0.0109890109890109,0.0879120879120879,0.9010989010989012,0.0659340659340659,0.5164835164835165,0.4175824175824176,0.48869125,0.07086581,0.08687741,0.15438998,0.04002739,0.02874537,0.076439,0.05396379,0.06771109,0.05265716,0.20812648,0.21868911,0.25487231,0.19794384
